detail,position,sportsman_id,uuid
attack midfield,midfied,SM360581679,8a116f8e-eab3-4c2c-a9e4-44aa21f75779
attack midfield,midfied,SM687325187,ea5df237-8047-43e6-8a1a-d17d50a4d3e8
attack midfield,midfied,SM354610667,37144bcc-a497-4408-9ff5-6f4003753660
attack midfield,midfied,SM995271075,6d91f63f-9ce0-4556-a8e6-cf86b7f53ffe
attack midfield,midfied,SM918031308,b03bd602-b77e-4252-9d0d-7161e0b62980
wing forward,striker,SM252509235,d28064e7-7f61-4e08-9e65-0e8ef793ae43
wing forward,striker,SM766424623,605716cc-1f09-4a10-babe-27067a175585
centre forward,striker,SM369095784,e12c917f-8df2-4222-beb2-dc58a03e7e81
centre forward,striker,SM737195661,a1978aed-66b5-4ef2-89dd-68f692e2d53c
wing forward,striker,SM615963903,1bb69349-50b5-493a-9bc8-8ce6f2be5791
centre forward,striker,SM683804986,104b99a3-74f3-425d-a260-a6c7d943aebf
left back,defender,SM516208659,9ff0d0e9-a22d-4516-b815-5fe2b50673f7
left back,defender,SM325955856,4c5b9c1c-0dfe-4d49-9558-8ce4fdfba92d
left back,defender,SM228348413,0eedd4cd-3ec2-41eb-af0c-d1ce2d13eca6
left back,defender,SM529219554,866096a6-ee26-4cd6-be41-e72d69df122a
centre back,defender,SM113279783,891782a7-c0f6-48a3-8f1e-f1ae2dc1e1bd
centre back,defender,SM850000296,a185bbfe-abd9-40df-afd6-69934d746e45
right back,defender,SM630702669,02c47e08-e370-45de-80c1-003914c2a8c1
right back,defender,SM900468068,b3505412-e3c1-4c3d-b9d4-cda3df596c2c
left back,defender,SM442145230,5831a2b7-29e2-4ee1-aab6-78a65257476c
centre back,defender,SM382176852,01af031b-a925-48ad-9e65-f99eed2e5e4b
"",goalkeeper,SM591533693,33182f0b-15a3-413c-8fe1-e02f7a794c4f
"",goalkeeper,SM286190200,0bcd3596-e2f4-47cb-866e-7b3c47f48a53
"",goalkeeper,SM173660917,a30f3ab1-76b1-45b9-8f08-44a827904fe7
left half,midfied,SM384235585,44617681-bf4d-49f5-92a5-b222510d47d1
left half,midfied,SM183153156,62c850dc-64ac-4537-b86f-022aea9bb4d8
attack midfield,midfied,SM115655643,127bfd30-7c1e-4e97-98d7-74d34f443d0f
attack midfield,midfied,SM541810655,e6434871-e9c8-4a2e-95e2-4d2e1658b388
right half,midfied,SM516366981,7f242148-e1d3-4cea-ab9e-77b011c9c13d
left half,midfied,SM871006114,c98a8b8d-2f1d-40f5-80a2-e0e871c589b9
centre half,midfied,SM906555598,7164bc96-7287-4385-8520-cdb4713359cf
left half,midfied,SM554465060,de13eb7c-4b84-460e-98c0-a8e01d57c84d
defensive midfielde,midfied,SM698571429,8f89c299-41ec-4d3e-a859-8ca94947f021
centre half,midfied,SM186736772,4b1fa4ae-5dd2-4583-88f1-cbe749e49359
wing forward,striker,SM467511240,c0d7f7a8-5573-4951-b3b6-eff76d8c01c7
centre forward,striker,SM254870215,1f068ba9-6a18-4d1c-9f94-c8a0b16f2f34
centre forward,striker,SM185068330,fc416d85-018d-4b5d-9b91-53e9ec49ab1a
centre forward,striker,SM103601107,2a7c24e8-0742-4711-a053-17c0ff12cf8a
wing forward,striker,SM502810331,a25ec8c9-e439-420e-a221-bb77cc2cb9e0
centre forward,striker,SM583775145,279953ff-6264-4e5b-832c-51b413ffb2f8
centre back,defender,SM855440706,6c43a433-36f8-4473-9b22-c8b058fef342
centre back,defender,SM854970487,409e36d4-5258-419f-b749-0d26179a40f8
right back,defender,SM703734177,38474b23-a000-44f6-8bbd-497ba70588f1
right back,defender,SM287370203,008a9b1a-1523-4cd6-8904-b8050db25c0e
right back,defender,SM440140325,3a04143a-b0d2-49a1-94f8-38911359cda5
left back,defender,SM732307944,67ea6f9b-3546-4f2f-b54e-188d09c7f298
right back,defender,SM563590521,e1a69eef-8628-471b-bbef-826dded257c0
centre back,defender,SM994812288,94ed6855-443f-4763-a8ee-4699da99e012
left back,defender,SM117056893,3c6cdc0d-f528-4a50-9a59-f94ba03884e4
centre back,defender,SM619040527,de277f63-a27a-4358-93dc-b1a450b2005f
"",goalkeeper,SM553517716,1dbfc475-1649-4d33-bd53-548a56a96cba
"",goalkeeper,SM160086309,ffa2f0e1-7646-4af3-9653-93c2b96d2403
centre half,midfied,SM729096197,da1ac585-4310-4bac-b6aa-192756f90a86
defensive midfielde,midfied,SM545550074,49c38743-1be0-4ee3-a4fb-8eb0f86d10c6
right half,midfied,SM863944858,ca5b6dc1-0494-4c4f-9d43-b7486acf580e
defensive midfielde,midfied,SM178291919,cd755b5e-3b2e-47bb-b2a3-98b9a2cd863e
attack midfield,midfied,SM317390132,902a603d-1259-4347-b1c8-0f6892f82ac1
defensive midfielde,midfied,SM283054093,6ff98dfa-7eb3-4524-9c3c-aeddcb085163
right half,midfied,SM898128281,eb653300-d1a2-4cff-a6a4-56c5a01076c2
centre half,midfied,SM169959537,1f64c5d3-1f62-4def-b7b9-4c910b4d0f66
left half,midfied,SM232766261,4c062110-0913-4f84-ba37-8211ca882e64
right half,midfied,SM451373056,fe244acc-af3e-4b25-9711-928f8b09f334
wing forward,striker,SM949821416,b231a8f2-a3b5-463f-a003-d9edb67f2fa4
centre forward,striker,SM619891915,48421a40-c7db-42db-b30c-b35d07193503
centre forward,striker,SM310750034,2ed2b43c-62e8-416b-a78f-2ef5f41dbefa
centre forward,striker,SM225835042,42eb6e7e-b8ad-4676-989c-00c0ab141ea6
centre forward,striker,SM152555898,23935bf2-4748-4dac-87ac-2212d74ac9c9
centre back,defender,SM372492923,03196636-dbf3-48d5-8749-4145af2e78fe
centre back,defender,SM150003484,3d2d3ffd-5c0f-4094-a3a8-4123dfd77247
centre back,defender,SM898712248,3b359bd7-b604-457d-ba0d-2597118e2777
centre back,defender,SM950394835,c007dafb-c5c9-45a5-baa5-d0a89a2809ab
right back,defender,SM334019925,666ca3d0-979c-4099-a2de-98f0e643ce8b
left back,defender,SM306876632,0809a2df-b902-4352-8e1b-9bbfae7c7cc1
right back,defender,SM274703354,68e0af9b-4734-44c0-9b0b-d13511bc850b
left back,defender,SM566326473,361e6316-481a-4e7b-84b5-2022872648ba
right back,defender,SM612090272,729969e0-7594-4937-bfb9-5a5299d67eb8
centre back,defender,SM656300180,bcdba525-0c02-4b80-99f0-2262e8d8188a
"",goalkeeper,SM777810401,360c189b-7ba9-4471-820d-c4056a0d7923
"",goalkeeper,SM647840081,9a582274-1a63-46b8-9aa6-a655a038b63b
"",goalkeeper,SM592984733,64946437-b3c5-41d2-93a8-e352cd42b94d
defensive midfielde,midfied,SM499793024,bff98725-aef5-4bcc-bb43-e1594679baa4
left half,midfied,SM903484019,9915cfef-a086-4ab5-9705-1e63c9158e9d
right half,midfied,SM189345904,2e7789c0-25b8-4a90-862e-a94ada069163
left half,midfied,SM317466246,b7118df4-338c-403d-9670-ef66c0996d57
defensive midfielde,midfied,SM289934193,792d4758-a9f3-41ed-aad5-a1774ccf469e
centre half,midfied,SM637684800,934f0823-1e5c-4416-ae75-efe0ca9fc63c
left half,midfied,SM495957254,ad9a5594-5fb8-457c-9c66-650e8e5ebb51
attack midfield,midfied,SM407424997,6a2ef649-b660-4584-8868-809fd900085a
right half,midfied,SM968297385,8e61b517-28a6-40ba-9f96-a2fa864c8d8a
left half,midfied,SM787392163,9585de6f-fed2-4a94-9045-914eca6e1f0b
wing forward,striker,SM145562483,83bd07a2-6f9c-4732-993b-f0d220f48203
centre forward,striker,SM350040202,017b6712-012c-4001-a94c-e03fa66db6a7
wing forward,striker,SM519392681,ea9786cd-0abb-4f4e-b088-813200978994
centre forward,striker,SM731488119,668c0211-ea89-466b-8fb3-c796621e46d0
wing forward,striker,SM292664677,52e0f4b1-eb15-4a1b-a959-c0614ba8d305
wing forward,striker,SM331202809,da643bf5-a94e-4c38-a435-f083591d15dc
left back,defender,SM171814968,f64e44d5-c44c-4014-afb8-bd2127e6f812
right back,defender,SM202303790,3bb7fdfb-551d-490b-a881-cd4556c23e27
centre back,defender,SM831398761,eb12f4cc-6670-43bf-81f4-3a3a89d03baf
centre back,defender,SM769234884,49db8210-9692-447e-be90-1285dfaff7a7
centre back,defender,SM360507294,7e836dd0-0acd-4aa9-af23-5c749e9832a4
centre back,defender,SM778255488,5c73955e-ccc6-4d16-b988-65b062859b41
right back,defender,SM449342494,9e3861ee-e48d-4828-8a67-f87e0918d593
centre back,defender,SM531415483,c8ab4bda-1ed4-487d-a7c7-2da5b0aafe22
left back,defender,SM787052658,96e0ee32-b4f6-4292-b9a9-a4e47300e0ab
right back,defender,SM865455031,cce896ab-b50e-4e0c-9260-dc825d8f1a15
"",goalkeeper,SM727956688,ebbfcedd-f178-41db-bc7c-4638794f7067
"",goalkeeper,SM265184812,2e0f5a2a-d14f-4deb-93fa-972f9575f2fc
"",goalkeeper,SM986960605,26d2d07c-414b-4aba-b884-05c8945cc94f
left half,midfied,SM526494772,639583c0-44e9-42c0-87cb-6a477a127497
right half,midfied,SM593088384,a48c3bb0-d637-497f-a843-aa5574579f1b
defensive midfielde,midfied,SM195687319,6dd034c3-34e5-48d8-b0b1-452ed82773a3
left half,midfied,SM192041964,e5ffa29e-1e08-41f1-9b51-60ad7db6b125
right half,midfied,SM959789975,89d37d76-64b8-402d-b082-337f6536d0b1
attack midfield,midfied,SM838587425,7e02f8b1-43e7-49aa-ad30-5da658ad4a40
left half,midfied,SM949898326,023494b9-12eb-4184-b84c-7965e12973b1
centre half,midfied,SM311618696,1654101d-68dc-42f5-b21d-4fdcddd028ae
right half,midfied,SM811341551,d0202c46-a235-4711-9857-87b7a8798c7c
defensive midfielde,midfied,SM759813616,8352ff70-a2e5-468d-9659-c628afea6adb
centre forward,striker,SM854930936,4d641bbd-4b6a-4f45-bc8a-47d545116733
centre forward,striker,SM157293894,e50c4afc-a4f8-4ffd-86f8-a97dc6d2a19f
centre forward,striker,SM911855294,3641b0c3-c457-4ffe-86f6-2f0cbe08c4b7
wing forward,striker,SM490945853,777c2aeb-46bd-47b6-959c-17302aaec45d
wing forward,striker,SM114718351,764744db-be27-44f2-8fdb-e2a7f0238944
centre forward,striker,SM471104253,1b322887-752d-4787-af56-b3a60c8a98db
left back,defender,SM745537993,91399512-3586-4fd4-990b-20dc1a1b8c28
right back,defender,SM136129785,22de8af9-0983-4319-bcc8-02212de2d040
centre back,defender,SM271924672,74f5b1ac-b29c-4467-9c2e-0ec29059231e
centre back,defender,SM258307966,f92f6999-4c1a-43d4-a347-93da15efbea6
right back,defender,SM543642392,64e3d779-ff31-4dd6-b444-9d868c345581
left back,defender,SM754083888,66cecd1f-4535-438d-9ec4-91499c99895b
left back,defender,SM452332577,dd5a7649-6387-45be-bd5a-e36dfa9039f3
left back,defender,SM639226117,9129a0a8-7e6c-4c67-94d8-bd0c0ea74159
centre back,defender,SM560598090,b89cf159-95de-44be-99a1-664f25d53913
"",goalkeeper,SM925019594,b4669006-c54c-40d4-9ca9-2b0b72946c75
"",goalkeeper,SM248955150,84817ed0-f351-40d2-b126-4ca9ce8b269a
centre half,midfied,SM500979808,a5f717d0-bf16-4e6a-a2f9-6e500a6b5679
left half,midfied,SM638148934,e4a80321-990d-40ea-a022-9b0841f4bed9
attack midfield,midfied,SM988377661,f952d564-c802-48da-b1dc-8ab25bd3d192
centre half,midfied,SM152927101,cf3b7553-1340-4095-acd4-1fb8501bbbd4
right half,midfied,SM693214269,b60a4aff-83d5-4a83-b464-46d697354225
centre half,midfied,SM540822731,c05ca765-03fd-459c-b0e5-4eae69e66aad
right half,midfied,SM937717029,794033b3-9a8c-4804-8465-ae332269a98c
defensive midfielde,midfied,SM927893098,3c6133c9-0253-45c9-9166-f10d13001857
defensive midfielde,midfied,SM325616152,77772146-22a7-43f4-92d3-a16dc64b63b9
centre forward,striker,SM633717187,f087c618-9d24-4421-bd6e-60b60de45b5e
centre forward,striker,SM502952230,aaf4eb02-d2e3-4904-bfd3-6c664ef956b4
wing forward,striker,SM207445903,5599dde8-9af5-4941-bf77-5018857ccef1
wing forward,striker,SM765885997,51ee8b7a-8c9c-4005-826f-cbd9337c69c0
wing forward,striker,SM660751816,16b609c7-9247-447e-b9bf-c55c6134a4e6
left back,defender,SM961910647,ab8292bd-eaba-4d6c-a901-f9db2ec18fc7
centre back,defender,SM511759866,1d08d92e-08b2-426b-9b88-411e7a7eae90
left back,defender,SM461005990,87c57bce-42e7-4c4b-bbee-18bc0845f48a
centre back,defender,SM368240263,5a9073f4-c7f6-4549-a165-7865ba212694
centre back,defender,SM751965308,26990610-696d-4e8b-a0f8-e5940bcf9704
left back,defender,SM561700807,677e5076-7afd-454c-9a9f-dfd649789013
right back,defender,SM196424672,fba07213-dc6f-4a5f-be8b-ca567999f7dd
left back,defender,SM521105442,ae530969-b21e-41a0-a818-4730b40aaaa8
centre back,defender,SM198656897,1d0b42c9-8fb9-4262-99bd-2c4e1ac9aa9f
"",goalkeeper,SM242084066,0f7a2627-3fd9-46f2-ad1e-b8d41445065f
"",goalkeeper,SM136582518,1feba9d3-196c-46b4-a242-442ff0acc5a2
right half,midfied,SM686750425,17f127fe-9dbd-4336-8fc0-c11fe4cfebf4
right half,midfied,SM634934353,66423d06-699a-401f-80b7-31c785fbdddf
defensive midfielde,midfied,SM384841474,555fc004-7365-4d77-9906-98c23efef29c
attack midfield,midfied,SM973243483,80148b10-27f8-484e-8541-4b78fe8fbe0a
right half,midfied,SM164784683,7c4feb6f-be27-45c1-9877-ac6170c75d73
left half,midfied,SM714769200,369465ee-86ba-4e6f-b6b6-bd2e38227a26
centre half,midfied,SM922059970,9c34c7d1-31bf-48d9-b524-11b63fbf61da
attack midfield,midfied,SM404055741,7c077ed8-5b17-466d-b351-6803f373a135
defensive midfielde,midfied,SM625853938,e1ac7fb5-f822-4428-8760-a26909cc41d4
centre forward,striker,SM128333056,3424445b-25f9-4745-88b0-4b88e631d477
centre forward,striker,SM548893312,a84073ac-bd88-48e0-a367-347e263e44c6
wing forward,striker,SM402478715,a92b12d5-a12f-44c3-ae29-8d05e9ab3688
centre forward,striker,SM183999923,c9481c9c-bd54-413a-81d6-cb07a1fcf48a
wing forward,striker,SM667885473,54ca84bc-a4c9-4dca-b7d7-6ccc13d90996
left back,defender,SM628691708,2b60cd28-11a2-490a-8555-ed9027639260
left back,defender,SM207464448,bc0164f8-dd91-4467-bcbe-e35eaf493eae
left back,defender,SM423947050,af6aaacb-7269-4bc3-874b-642c5dd3743c
left back,defender,SM338023520,e4429d0a-9b93-4322-9708-cd31767ae100
centre back,defender,SM447960783,13dd6470-2cec-4190-b65d-552f728bfeb8
centre back,defender,SM646761042,4173b41e-5ae9-4206-b5fa-4526dbe86a38
left back,defender,SM672097600,dd6d6328-78a8-4247-877c-9e3411938e59
left back,defender,SM277598856,3e4a3a76-7bc0-47b7-8fbb-51a2f4bb8998
right back,defender,SM656065554,7ad6c9e6-a0fe-4241-9ad8-3b1acbb350a3
left back,defender,SM823587628,6e89a586-1b76-4353-a793-d487488b86d1
"",goalkeeper,SM428576737,04801d70-8135-4d02-b68f-f349801099d8
"",goalkeeper,SM834856030,8aad5170-0754-4894-a8fe-c17252402a74
"",goalkeeper,SM617345329,a25e6802-0d96-4ed1-b8c3-ee0489cdb759
attack midfield,midfied,SM300280890,48a6acad-a992-40b3-ae09-cfdf8dc07901
left half,midfied,SM477751431,aeffc438-0340-4976-86dc-7e4aab47cc21
left half,midfied,SM203705487,815a2526-157e-4cbb-9113-de734303ec3e
left half,midfied,SM745357039,91bcfbab-01a3-44d4-a69f-a8637a51c575
right half,midfied,SM370874312,ad07aeb9-c0b9-4409-b0c0-d3467b3f1961
centre half,midfied,SM999636318,1c3fa30d-740a-48a8-ae84-b297d865cdb5
right half,midfied,SM233890600,8c51daa1-aa1b-4c86-afd3-440da1b69235
attack midfield,midfied,SM124460982,f88c8520-0c57-4534-9634-1bd8a4d5f560
defensive midfielde,midfied,SM235912633,26230eae-63db-41e4-b5c7-a8ef06f0b940
left half,midfied,SM106205138,957bb552-4129-42da-af9d-78c45c8d2f36
wing forward,striker,SM301228499,edc4ec12-f158-430d-9809-44b7a4459a0d
centre forward,striker,SM759482925,0f78f0ef-6dd2-4c5d-94ff-c671900e1227
wing forward,striker,SM724344590,8b74bfc6-6580-4801-a906-aada34b006ea
centre forward,striker,SM689906213,b6015413-e0a8-48b2-9afc-703562f3180e
wing forward,striker,SM347809532,d5095946-2a92-4f83-9682-6457448a5c10
centre forward,striker,SM186755249,64f474e0-8f04-4d6f-8151-3cfe086b0d4a
left back,defender,SM488304775,4eb009b7-f550-4d40-bb7d-bc8dd3860e19
centre back,defender,SM737321206,00fc5e44-45a4-4f50-849b-0cafd27fa731
centre back,defender,SM455761063,926e5cae-1f22-4b2b-ab92-c53dd825dd85
centre back,defender,SM649249821,8dcc7f6d-daf2-434d-a4f1-84054ac4f78d
right back,defender,SM320493717,10330d17-6ada-40ea-a0b4-65684fd39107
right back,defender,SM680991231,06fda02e-9f10-4689-884a-0bb9e7f0b8bd
left back,defender,SM323080678,a0470f46-2213-45cf-96a0-68bbf26019f5
right back,defender,SM167966364,28236e1a-3708-4b1b-8abd-ffd6c11b6935
left back,defender,SM576148209,416ec8fe-0640-40bc-b7e5-55dee6551548
"",goalkeeper,SM210501693,1d9f2507-1b85-4eaa-804a-f8da6988f037
"",goalkeeper,SM780992356,87b1d193-3907-4f90-9c88-735497c04e0f
centre half,midfied,SM688303142,f643c12b-8ecb-44d7-9fb4-7ad88d7395cc
left half,midfied,SM254391266,8320b1ce-7e9b-44d3-9edc-a27ff0dc8370
left half,midfied,SM645788887,11df8291-2dfb-4559-9ec5-5b9946774ee3
centre half,midfied,SM138945719,8f8b41c5-a090-4137-b3d7-d338c91e080a
attack midfield,midfied,SM344214048,0b8e4b22-8a83-4a35-a932-803eb49008d7
left half,midfied,SM164093976,70448a0a-bdf4-416b-95c4-cca8feaacaa8
centre half,midfied,SM474628304,19d65862-8e7e-40f6-929e-b992cece4fa2
left half,midfied,SM327159396,d2ef31e0-8a7f-4d0f-a8e4-1ccebabb9a11
attack midfield,midfied,SM992150403,13ef67fb-a399-4e27-9acb-86ce6e49080f
wing forward,striker,SM611309008,bf61a7ee-09f5-4372-a6d9-3c9c2f47fe27
wing forward,striker,SM508735108,a87f0e2c-9327-4fb7-bced-6faaf8f875aa
centre forward,striker,SM673576984,103abae7-c1d2-46b0-bf66-8cc7464a6e1b
centre forward,striker,SM283832264,1763177e-c0b2-46da-b367-7cd1b2716e00
wing forward,striker,SM587229098,b2f162eb-e100-4173-bf58-66e08f2953db
right back,defender,SM770961143,6ace60c1-a702-49d3-910f-6afd5df9fea6
right back,defender,SM498021486,aa5184fb-1f25-4ac8-be1e-af6df2b6d825
centre back,defender,SM192904981,41a7a8ef-e704-465f-ae66-3f3e53376d3b
right back,defender,SM347834194,b92460d6-c381-468d-86d5-eb7de027ed73
left back,defender,SM286994801,92bbc432-ccfe-4701-974a-1091601ec65e
right back,defender,SM984166295,54694c2f-8566-47ac-a0b3-d600458543e6
centre back,defender,SM822007371,e566e0dc-772a-4da1-b561-c495a4e98a95
left back,defender,SM176980629,1623452b-51f6-4cbd-b801-c2cb88b2fab2
left back,defender,SM772851622,ea78a6e9-dd01-47ca-bbc2-b873909bae12
centre back,defender,SM911686021,d886a218-0a96-4bf9-a67b-2624073de080
"",goalkeeper,SM370272863,0253d19b-1caa-4298-8fb6-a409e9af5401
"",goalkeeper,SM777762953,6cc4e027-555a-40fe-babd-ddf877cc67aa
left half,midfied,SM560234680,afd8ea6c-485c-4887-99df-8a08f1a0ed9b
right half,midfied,SM291779097,f9f8813a-4b04-4905-a5a5-40255349149b
right half,midfied,SM544512746,1fbd4d59-1be2-4ef8-a6e4-b6628add6a7c
left half,midfied,SM921115663,7149bc22-08a9-4fb9-bfe4-a9bafed84c59
attack midfield,midfied,SM737253287,4390599b-ea95-468c-9cf3-a8424ac9657e
attack midfield,midfied,SM330616502,fd6ba04e-4c6d-499c-bb5f-254e0a095c1c
right half,midfied,SM341515242,9fafe350-a593-49c4-8f3d-816aecdc13f1
centre half,midfied,SM742369986,5d842ebd-9c2b-46d5-b461-a7553ffe056a
centre half,midfied,SM807049150,13778ed2-b1bf-4232-bf90-322059aee407
defensive midfielde,midfied,SM501342257,eb22727c-6886-4c35-ac0c-de8e9b11fe84
wing forward,striker,SM262599965,7dc15c2f-6cea-404b-9612-655abb808633
centre forward,striker,SM944745751,fcd6fc36-171d-47fa-993b-1437cc2cd8cf
centre forward,striker,SM463939310,7d8e89ff-e58b-47f9-8b55-326a395984b9
centre forward,striker,SM751270846,a49ad55e-d58b-4c95-bd02-50d1c4605bea
centre forward,striker,SM506330539,d6158b37-7011-4b72-88bc-e275faf43ae2
centre back,defender,SM281591803,1d8be001-d2b2-4bed-a2b6-c2e416f172e3
right back,defender,SM636374858,38c9a255-5cd1-4278-8b92-8bbd74bdac67
left back,defender,SM823558812,f20bfdd5-e07e-42b7-930b-09a66f9bac28
right back,defender,SM462123907,93c971c3-e415-40ea-838a-71c17a8ae67d
left back,defender,SM115873979,b0220e77-5a33-4dfb-8f6a-bf47afc33baa
left back,defender,SM504677021,b40ece26-56ed-4f46-be10-5002f3468cda
centre back,defender,SM861168374,517ef8b0-c813-4836-b8ac-0585717ecb45
left back,defender,SM107793664,9353adbf-7c0a-457b-b149-1f78e63cd8d0
right back,defender,SM137702457,b5898f61-655b-495a-ae99-50b1002a5239
centre back,defender,SM485094823,1a430012-da00-4f70-95d5-a9998e0fce8a
"",goalkeeper,SM376805531,56de5f2c-f157-4d5d-bd0a-c80ae2fb87d7
"",goalkeeper,SM830999421,ed9c8af2-6b8f-4208-aa0c-a3ce0ec698ed
"",goalkeeper,SM890769452,c19f722e-a948-478e-aa0c-0c7bb61c5ce1
centre half,midfied,SM430727536,01c78d38-61d9-454d-a15d-892c06f5b813
right half,midfied,SM141187432,e919f0ac-c5ea-4c24-9764-9212b7aacba8
defensive midfielde,midfied,SM177339059,ae344f5d-244c-4027-b551-663bbe34146b
attack midfield,midfied,SM136446862,35dc81b4-183e-4b07-8748-540a1344f761
right half,midfied,SM780530150,516ce502-0e4c-4045-98dc-e7d1eaf2607f
right half,midfied,SM502469278,b7e91b78-e90a-4410-bd6b-26c57c419c49
attack midfield,midfied,SM908359940,5abdd9cf-03c6-47a5-9bba-1169d7779b44
right half,midfied,SM679117218,7c2776a6-45b5-446f-a71a-69e3796fb8da
defensive midfielde,midfied,SM268747552,e34a7c20-3e57-403b-bb56-e092664dce8d
right half,midfied,SM238575754,a4d3291b-db99-4aad-b573-26fc3c5b19cd
centre forward,striker,SM541008421,aee9d0f6-51db-43c2-a54f-f9222a88948a
wing forward,striker,SM577145114,d0952783-30f6-4cbb-b84e-65505019e018
wing forward,striker,SM301239739,66515f1d-d3af-4b0c-a764-ab2a0d4533f0
wing forward,striker,SM533682852,aca470c8-87e4-42c7-80c0-c23a97ff3402
wing forward,striker,SM221782209,616e26fb-6eb6-4aac-82d0-c655d3b0fbb2
centre forward,striker,SM875629065,50367e28-c2dd-450c-9b84-5d94606ec43a
right back,defender,SM870061047,4d2058d7-2875-48d7-a67e-75dbe72995c1
right back,defender,SM679341315,4f73f5dc-717a-4dee-9044-722abad158aa
centre back,defender,SM115149821,0c927199-2223-4e57-bdd8-21d6794be4d5
left back,defender,SM485638027,ed90cf0e-fd0d-4d3c-932f-abb7b8dc84d9
centre back,defender,SM383165587,380520df-5455-4136-88b8-61fddb00b6d9
right back,defender,SM160994466,410a9695-7a98-4f79-8f97-d5fa8594ecbb
right back,defender,SM262662071,125c6785-e690-4acc-914e-b32070d6b877
left back,defender,SM154012150,33eb3158-5353-4004-940b-21eb472982d9
centre back,defender,SM576112805,23fdb764-8858-46b2-b643-67b07423a6a2
"",goalkeeper,SM700994008,320376e3-17d5-422a-b3d8-68fb315149a7
"",goalkeeper,SM987006039,b3276ee9-709a-4977-b56c-9958831ef52f
attack midfield,midfied,SM838588531,9eca443d-cc79-4b97-81ef-c32f98c77840
attack midfield,midfied,SM640387589,95adaf3a-b624-43c5-b339-a3426c659221
attack midfield,midfied,SM970639158,06a75d85-b8c1-49d0-9717-62e26cab2d5b
left half,midfied,SM940493529,b1a37d62-fdd6-4019-83f0-95be0626a7e4
left half,midfied,SM494064003,e0d2adfb-cfee-4d06-a394-71a5468e8ae4
centre half,midfied,SM821587847,d3738b35-2934-4990-836d-a66aa781604f
defensive midfielde,midfied,SM442535300,e716a073-7575-4c85-8717-78fdd22d284d
left half,midfied,SM182522709,715f1abd-147f-458a-add0-1441d5e3481e
centre half,midfied,SM243161492,d12ab4de-ff73-4fa3-ac8e-e9592272c1c5
centre forward,striker,SM862879615,3c144abf-f705-4eb6-8820-3c7e057d938f
